"CustomerKey","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","CLV_TotalRevenue","FirstPurchase","LastPurchase","NumOrders","AvgOrderValue","LifespanDays","LifespanMonths","MonthlyValue","CLV_Quintile","CLV_Segment"
16790,4,1,2564.92,5,1,5,515,2564.92,2016-12-27,2016-12-27,1,2564.92,0,0,2564.92,5,"Top 20% (High CLV)"
16792,345,1,1735.98,1,1,4,114,1735.98,2016-01-21,2016-01-21,1,1735.98,0,0,1735.98,4,"Upper-Mid"
16793,355,1,1788.95,1,1,4,114,1788.95,2016-01-11,2016-01-11,1,1788.95,0,0,1788.95,4,"Upper-Mid"
16794,347,1,1785.97,1,1,4,114,1785.97,2016-01-19,2016-01-19,1,1785.97,0,0,1785.97,4,"Upper-Mid"
16795,34,1,67.93,5,1,2,512,67.93,2016-11-27,2016-11-27,1,67.93,0,0,67.93,2,"Lower-Mid"
16796,227,1,54.98,2,1,2,212,54.98,2016-05-18,2016-05-18,1,54.98,0,0,54.98,2,"Lower-Mid"
16797,354,1,1732.26,1,1,4,114,1732.26,2016-01-12,2016-01-12,1,1732.26,0,0,1732.26,4,"Upper-Mid"
16798,346,1,1764.96,1,1,4,114,1764.96,2016-01-20,2016-01-20,1,1764.96,0,0,1764.96,4,"Upper-Mid"
16799,339,1,1700.99,1,1,4,114,1700.99,2016-01-27,2016-01-27,1,1700.99,0,0,1700.99,4,"Upper-Mid"
16801,109,1,54.98,4,1,2,412,54.98,2016-09-13,2016-09-13,1,54.98,0,0,54.98,2,"Lower-Mid"
16802,314,1,13.98,1,1,1,111,13.98,2016-02-21,2016-02-21,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
16803,348,1,1759.97,1,1,4,114,1759.97,2016-01-18,2016-01-18,1,1759.97,0,0,1759.97,4,"Upper-Mid"
16804,347,1,1728.27,1,1,4,114,1728.27,2016-01-19,2016-01-19,1,1728.27,0,0,1728.27,4,"Upper-Mid"
16805,347,1,1768.96,1,1,4,114,1768.96,2016-01-19,2016-01-19,1,1768.96,0,0,1768.96,4,"Upper-Mid"
16806,22,1,54.98,5,1,2,512,54.98,2016-12-09,2016-12-09,1,54.98,0,0,54.98,2,"Lower-Mid"
16807,348,1,1728.27,1,1,4,114,1728.27,2016-01-18,2016-01-18,1,1728.27,0,0,1728.27,4,"Upper-Mid"
16808,103,1,13.98,4,1,1,411,13.98,2016-09-19,2016-09-19,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
16809,74,1,13.98,4,1,1,411,13.98,2016-10-18,2016-10-18,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
16811,306,1,1700.99,1,1,4,114,1700.99,2016-02-29,2016-02-29,1,1700.99,0,0,1700.99,4,"Upper-Mid"
16812,315,1,1735.98,1,1,4,114,1735.98,2016-02-20,2016-02-20,1,1735.98,0,0,1735.98,4,"Upper-Mid"
16813,34,1,13.98,5,1,1,511,13.98,2016-11-27,2016-11-27,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
16814,328,1,39.98,1,1,2,112,39.98,2016-02-07,2016-02-07,1,39.98,0,0,39.98,2,"Lower-Mid"
16817,77,1,4.99,4,1,1,411,4.99,2016-10-15,2016-10-15,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16818,83,1,2391.94,4,1,4,414,2391.94,2016-10-09,2016-10-09,1,2391.94,0,0,2391.94,4,"Upper-Mid"
16819,77,1,2316.97,4,1,4,414,2316.97,2016-10-15,2016-10-15,1,2316.97,0,0,2316.97,4,"Upper-Mid"
16832,68,1,2369.96,4,1,4,414,2369.96,2016-10-24,2016-10-24,1,2369.96,0,0,2369.96,4,"Upper-Mid"
16833,62,1,2343.96,4,1,4,414,2343.96,2016-10-30,2016-10-30,1,2343.96,0,0,2343.96,4,"Upper-Mid"
16835,78,1,2294.99,4,1,4,414,2294.99,2016-10-14,2016-10-14,1,2294.99,0,0,2294.99,4,"Upper-Mid"
16838,90,1,13.98,4,1,1,411,13.98,2016-10-02,2016-10-02,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
16839,80,1,2294.99,4,1,4,414,2294.99,2016-10-12,2016-10-12,1,2294.99,0,0,2294.99,4,"Upper-Mid"
16842,65,1,4.99,4,1,1,411,4.99,2016-10-27,2016-10-27,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16843,63,1,89.97,4,1,3,413,89.97,2016-10-29,2016-10-29,1,89.97,0,0,89.97,3,"Middle"
16844,68,1,2369.97,4,1,4,414,2369.97,2016-10-24,2016-10-24,1,2369.97,0,0,2369.97,4,"Upper-Mid"
16845,85,1,2380.47,4,1,4,414,2380.47,2016-10-07,2016-10-07,1,2380.47,0,0,2380.47,4,"Upper-Mid"
16850,86,1,2354.98,4,1,4,414,2354.98,2016-10-06,2016-10-06,1,2354.98,0,0,2354.98,4,"Upper-Mid"
16851,67,1,2369.96,4,1,4,414,2369.96,2016-10-25,2016-10-25,1,2369.96,0,0,2369.96,4,"Upper-Mid"
16852,75,1,2405.47,4,1,4,414,2405.47,2016-10-17,2016-10-17,1,2405.47,0,0,2405.47,4,"Upper-Mid"
16853,9,1,4.99,5,1,1,511,4.99,2016-12-22,2016-12-22,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16854,86,1,2342.93,4,1,4,414,2342.93,2016-10-06,2016-10-06,1,2342.93,0,0,2342.93,4,"Upper-Mid"
16856,124,1,13.98,4,1,1,411,13.98,2016-08-29,2016-08-29,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
16857,240,1,54.98,2,1,2,212,54.98,2016-05-05,2016-05-05,1,54.98,0,0,54.98,2,"Lower-Mid"
16858,22,1,4.99,5,1,1,511,4.99,2016-12-09,2016-12-09,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16859,73,1,2380.47,4,1,4,414,2380.47,2016-10-19,2016-10-19,1,2380.47,0,0,2380.47,4,"Upper-Mid"
16860,293,1,4.99,1,1,1,111,4.99,2016-03-13,2016-03-13,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16863,300,1,64.47,1,1,2,112,64.47,2016-03-06,2016-03-06,1,64.47,0,0,64.47,2,"Lower-Mid"
16864,64,1,2369.97,4,1,4,414,2369.97,2016-10-28,2016-10-28,1,2369.97,0,0,2369.97,4,"Upper-Mid"
16865,68,1,2369.96,4,1,4,414,2369.96,2016-10-24,2016-10-24,1,2369.96,0,0,2369.96,4,"Upper-Mid"
16866,77,1,2444.45,4,1,5,415,2444.45,2016-10-15,2016-10-15,1,2444.45,0,0,2444.45,5,"Top 20% (High CLV)"
16867,86,1,2381.94,4,1,4,414,2381.94,2016-10-06,2016-10-06,1,2381.94,0,0,2381.94,4,"Upper-Mid"
16868,74,1,2322.28,4,1,4,414,2322.28,2016-10-18,2016-10-18,1,2322.28,0,0,2322.28,4,"Upper-Mid"
16869,86,1,2376.96,4,1,4,414,2376.96,2016-10-06,2016-10-06,1,2376.96,0,0,2376.96,4,"Upper-Mid"
16871,83,1,2316.97,4,1,4,414,2316.97,2016-10-09,2016-10-09,1,2316.97,0,0,2316.97,4,"Upper-Mid"
16872,74,1,2359.24,4,1,4,414,2359.24,2016-10-18,2016-10-18,1,2359.24,0,0,2359.24,4,"Upper-Mid"
16874,228,1,4.99,2,1,1,211,4.99,2016-05-17,2016-05-17,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16875,188,1,39.98,3,1,2,312,39.98,2016-06-26,2016-06-26,1,39.98,0,0,39.98,2,"Lower-Mid"
16877,316,1,39.98,1,1,2,112,39.98,2016-02-19,2016-02-19,1,39.98,0,0,39.98,2,"Lower-Mid"
16878,308,1,1735.98,1,1,4,114,1735.98,2016-02-27,2016-02-27,1,1735.98,0,0,1735.98,4,"Upper-Mid"
16879,306,1,1728.27,1,1,4,114,1728.27,2016-02-29,2016-02-29,1,1728.27,0,0,1728.27,4,"Upper-Mid"
16880,66,1,2343.96,4,1,4,414,2343.96,2016-10-26,2016-10-26,1,2343.96,0,0,2343.96,4,"Upper-Mid"
16881,62,1,2319.99,4,1,4,414,2319.99,2016-10-30,2016-10-30,1,2319.99,0,0,2319.99,4,"Upper-Mid"
16882,65,1,2294.99,4,1,4,414,2294.99,2016-10-27,2016-10-27,1,2294.99,0,0,2294.99,4,"Upper-Mid"
16884,267,1,39.98,2,1,2,212,39.98,2016-04-08,2016-04-08,1,39.98,0,0,39.98,2,"Lower-Mid"
16885,289,1,39.98,1,1,2,112,39.98,2016-03-17,2016-03-17,1,39.98,0,0,39.98,2,"Lower-Mid"
16886,327,1,1729.97,1,1,4,114,1729.97,2016-02-08,2016-02-08,1,1729.97,0,0,1729.97,4,"Upper-Mid"
16887,311,1,1769.96,1,1,4,114,1769.96,2016-02-24,2016-02-24,1,1769.96,0,0,1769.96,4,"Upper-Mid"
16888,323,1,1754.98,1,1,4,114,1754.98,2016-02-12,2016-02-12,1,1754.98,0,0,1754.98,4,"Upper-Mid"
16889,295,1,1729.97,1,1,4,114,1729.97,2016-03-11,2016-03-11,1,1729.97,0,0,1729.97,4,"Upper-Mid"
16890,291,1,1808.45,1,1,4,114,1808.45,2016-03-15,2016-03-15,1,1808.45,0,0,1808.45,4,"Upper-Mid"
16891,31,1,59.98,5,1,2,512,59.98,2016-11-30,2016-11-30,1,59.98,0,0,59.98,2,"Lower-Mid"
16892,65,1,2341.97,4,1,4,414,2341.97,2016-10-27,2016-10-27,1,2341.97,0,0,2341.97,4,"Upper-Mid"
16893,73,1,2325.96,4,1,4,414,2325.96,2016-10-19,2016-10-19,1,2325.96,0,0,2325.96,4,"Upper-Mid"
16894,298,1,1763.97,1,1,4,114,1763.97,2016-03-08,2016-03-08,1,1763.97,0,0,1763.97,4,"Upper-Mid"
16895,286,1,1760.47,1,1,4,114,1760.47,2016-03-20,2016-03-20,1,1760.47,0,0,1760.47,4,"Upper-Mid"
16896,289,1,1714.97,1,1,4,114,1714.97,2016-03-17,2016-03-17,1,1714.97,0,0,1714.97,4,"Upper-Mid"
16897,304,1,1763.97,1,1,4,114,1763.97,2016-03-02,2016-03-02,1,1763.97,0,0,1763.97,4,"Upper-Mid"
16898,279,1,1750.98,1,1,4,114,1750.98,2016-03-27,2016-03-27,1,1750.98,0,0,1750.98,4,"Upper-Mid"
16899,196,1,4.99,3,1,1,311,4.99,2016-06-18,2016-06-18,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16900,135,1,7.28,3,1,1,311,7.28,2016-08-18,2016-08-18,1,7.28,0,0,7.28,1,"Bottom 20% (Low CLV)"
16901,94,1,39.98,4,1,2,412,39.98,2016-09-28,2016-09-28,1,39.98,0,0,39.98,2,"Lower-Mid"
16903,46,1,4.99,5,1,1,511,4.99,2016-11-15,2016-11-15,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16904,80,1,4.99,4,1,1,411,4.99,2016-10-12,2016-10-12,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16905,149,1,4.99,3,1,1,311,4.99,2016-08-04,2016-08-04,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16907,65,1,2341.97,4,1,4,414,2341.97,2016-10-27,2016-10-27,1,2341.97,0,0,2341.97,4,"Upper-Mid"
16908,84,1,2366.96,4,1,4,414,2366.96,2016-10-08,2016-10-08,1,2366.96,0,0,2366.96,4,"Upper-Mid"
16909,63,1,2376.96,4,1,4,414,2376.96,2016-10-29,2016-10-29,1,2376.96,0,0,2376.96,4,"Upper-Mid"
16911,108,1,58.98,4,1,2,412,58.98,2016-09-14,2016-09-14,1,58.98,0,0,58.98,2,"Lower-Mid"
16912,32,1,2380.47,5,1,4,514,2380.47,2016-11-29,2016-11-29,1,2380.47,0,0,2380.47,4,"Upper-Mid"
16913,129,1,13.98,3,1,1,311,13.98,2016-08-24,2016-08-24,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
16914,31,1,2361.95,5,1,4,514,2361.95,2016-11-30,2016-11-30,1,2361.95,0,0,2361.95,4,"Upper-Mid"
16915,31,1,2374.98,5,1,4,514,2374.98,2016-11-30,2016-11-30,1,2374.98,0,0,2374.98,4,"Upper-Mid"
16916,45,1,2434.92,5,1,5,515,2434.92,2016-11-16,2016-11-16,1,2434.92,0,0,2434.92,5,"Top 20% (High CLV)"
16917,20,1,4.99,5,1,1,511,4.99,2016-12-11,2016-12-11,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16920,281,1,1700.99,1,1,4,114,1700.99,2016-03-25,2016-03-25,1,1700.99,0,0,1700.99,4,"Upper-Mid"
16923,23,1,59.98,5,1,2,512,59.98,2016-12-08,2016-12-08,1,59.98,0,0,59.98,2,"Lower-Mid"
16924,252,1,1775.47,2,1,4,214,1775.47,2016-04-23,2016-04-23,1,1775.47,0,0,1775.47,4,"Upper-Mid"
16925,264,1,1764.96,2,1,4,214,1764.96,2016-04-11,2016-04-11,1,1764.96,0,0,1764.96,4,"Upper-Mid"
16947,257,1,1735.98,2,1,4,214,1735.98,2016-04-18,2016-04-18,1,1735.98,0,0,1735.98,4,"Upper-Mid"
16949,253,1,1789.97,2,1,4,214,1789.97,2016-04-22,2016-04-22,1,1789.97,0,0,1789.97,4,"Upper-Mid"
16951,270,1,1735.98,2,1,4,214,1735.98,2016-04-05,2016-04-05,1,1735.98,0,0,1735.98,4,"Upper-Mid"
16953,329,1,13.98,1,1,1,111,13.98,2016-02-06,2016-02-06,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
16956,262,1,1700.99,2,1,4,214,1700.99,2016-04-13,2016-04-13,1,1700.99,0,0,1700.99,4,"Upper-Mid"
16957,8,1,39.98,5,1,2,512,39.98,2016-12-23,2016-12-23,1,39.98,0,0,39.98,2,"Lower-Mid"
16960,89,1,4.99,4,1,1,411,4.99,2016-10-03,2016-10-03,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16961,59,1,2318.96,4,1,4,414,2318.96,2016-11-02,2016-11-02,1,2318.96,0,0,2318.96,4,"Upper-Mid"
16963,271,1,39.98,1,1,2,112,39.98,2016-04-04,2016-04-04,1,39.98,0,0,39.98,2,"Lower-Mid"
16965,287,1,39.98,1,1,2,112,39.98,2016-03-19,2016-03-19,1,39.98,0,0,39.98,2,"Lower-Mid"
16966,12,1,4.99,5,1,1,511,4.99,2016-12-19,2016-12-19,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16967,48,1,2316.97,5,1,4,514,2316.97,2016-11-13,2016-11-13,1,2316.97,0,0,2316.97,4,"Upper-Mid"
16968,40,1,2325.96,5,1,4,514,2325.96,2016-11-21,2016-11-21,1,2325.96,0,0,2325.96,4,"Upper-Mid"
16969,41,1,2439.99,5,1,5,515,2439.99,2016-11-20,2016-11-20,1,2439.99,0,0,2439.99,5,"Top 20% (High CLV)"
16970,261,1,1754.98,2,1,4,214,1754.98,2016-04-14,2016-04-14,1,1754.98,0,0,1754.98,4,"Upper-Mid"
16971,187,1,64.47,3,1,2,312,64.47,2016-06-27,2016-06-27,1,64.47,0,0,64.47,2,"Lower-Mid"
16972,261,1,1754.98,2,1,4,214,1754.98,2016-04-14,2016-04-14,1,1754.98,0,0,1754.98,4,"Upper-Mid"
16973,257,1,1857.92,2,1,4,214,1857.92,2016-04-18,2016-04-18,1,1857.92,0,0,1857.92,4,"Upper-Mid"
16974,264,1,1729.97,2,1,4,214,1729.97,2016-04-11,2016-04-11,1,1729.97,0,0,1729.97,4,"Upper-Mid"
16975,113,1,67.97,4,1,2,412,67.97,2016-09-09,2016-09-09,1,67.97,0,0,67.97,2,"Lower-Mid"
16976,273,1,1785.97,1,1,4,114,1785.97,2016-04-02,2016-04-02,1,1785.97,0,0,1785.97,4,"Upper-Mid"
16977,236,1,1709.98,2,1,4,214,1709.98,2016-05-09,2016-05-09,1,1709.98,0,0,1709.98,4,"Upper-Mid"
16978,293,1,4.99,1,1,1,111,4.99,2016-03-13,2016-03-13,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16979,45,1,2322.28,5,1,4,514,2322.28,2016-11-16,2016-11-16,1,2322.28,0,0,2322.28,4,"Upper-Mid"
16980,262,1,39.98,2,1,2,212,39.98,2016-04-13,2016-04-13,1,39.98,0,0,39.98,2,"Lower-Mid"
16981,41,1,2317.92,5,1,4,514,2317.92,2016-11-20,2016-11-20,1,2317.92,0,0,2317.92,4,"Upper-Mid"
16982,334,1,89.97,1,1,3,113,89.97,2016-02-01,2016-02-01,1,89.97,0,0,89.97,3,"Middle"
16983,35,1,2357.28,5,1,4,514,2357.28,2016-11-26,2016-11-26,1,2357.28,0,0,2357.28,4,"Upper-Mid"
16984,229,1,1759.97,2,1,4,214,1759.97,2016-05-16,2016-05-16,1,1759.97,0,0,1759.97,4,"Upper-Mid"
16985,127,1,13.98,3,1,1,311,13.98,2016-08-26,2016-08-26,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
16986,180,1,68.49,3,1,2,312,68.49,2016-07-04,2016-07-04,1,68.49,0,0,68.49,2,"Lower-Mid"
16988,28,1,4.99,5,1,1,511,4.99,2016-12-03,2016-12-03,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16989,32,1,2319.99,5,1,4,514,2319.99,2016-11-29,2016-11-29,1,2319.99,0,0,2319.99,4,"Upper-Mid"
16990,185,1,59.98,3,1,2,312,59.98,2016-06-29,2016-06-29,1,59.98,0,0,59.98,2,"Lower-Mid"
16991,284,1,39.98,1,1,2,112,39.98,2016-03-22,2016-03-22,1,39.98,0,0,39.98,2,"Lower-Mid"
16992,273,1,4.99,1,1,1,111,4.99,2016-04-02,2016-04-02,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
16993,187,1,124.99,3,1,3,313,124.99,2016-06-27,2016-06-27,1,124.99,0,0,124.99,3,"Middle"
16994,119,1,39.98,4,1,2,412,39.98,2016-09-03,2016-09-03,1,39.98,0,0,39.98,2,"Lower-Mid"
16997,225,1,1763.97,2,1,4,214,1763.97,2016-05-20,2016-05-20,1,1763.97,0,0,1763.97,4,"Upper-Mid"
16998,226,1,1735.98,2,1,4,214,1735.98,2016-05-19,2016-05-19,1,1735.98,0,0,1735.98,4,"Upper-Mid"
16999,232,1,1735.98,2,1,4,214,1735.98,2016-05-13,2016-05-13,1,1735.98,0,0,1735.98,4,"Upper-Mid"
17000,46,1,2294.99,5,1,4,514,2294.99,2016-11-15,2016-11-15,1,2294.99,0,0,2294.99,4,"Upper-Mid"
17001,51,1,2341.97,5,1,4,514,2341.97,2016-11-10,2016-11-10,1,2341.97,0,0,2341.97,4,"Upper-Mid"
17002,40,1,2331.95,5,1,4,514,2331.95,2016-11-21,2016-11-21,1,2331.95,0,0,2331.95,4,"Upper-Mid"
17003,60,1,2416.45,4,1,4,414,2416.45,2016-11-01,2016-11-01,1,2416.45,0,0,2416.45,4,"Upper-Mid"
17004,57,1,2418.48,4,1,4,414,2418.48,2016-11-04,2016-11-04,1,2418.48,0,0,2418.48,4,"Upper-Mid"
17005,37,1,2376.45,5,1,4,514,2376.45,2016-11-24,2016-11-24,1,2376.45,0,0,2376.45,4,"Upper-Mid"
17006,36,1,2404.46,5,1,4,514,2404.46,2016-11-25,2016-11-25,1,2404.46,0,0,2404.46,4,"Upper-Mid"
17007,47,1,2329.99,5,1,4,514,2329.99,2016-11-14,2016-11-14,1,2329.99,0,0,2329.99,4,"Upper-Mid"
17008,43,1,2316.97,5,1,4,514,2316.97,2016-11-18,2016-11-18,1,2316.97,0,0,2316.97,4,"Upper-Mid"
17009,50,1,2351.96,5,1,4,514,2351.96,2016-11-11,2016-11-11,1,2351.96,0,0,2351.96,4,"Upper-Mid"
17010,43,1,2384.97,5,1,4,514,2384.97,2016-11-18,2016-11-18,1,2384.97,0,0,2384.97,4,"Upper-Mid"
17011,236,1,1750.98,2,1,4,214,1750.98,2016-05-09,2016-05-09,1,1750.98,0,0,1750.98,4,"Upper-Mid"
17012,219,1,1750.98,2,1,4,214,1750.98,2016-05-26,2016-05-26,1,1750.98,0,0,1750.98,4,"Upper-Mid"
17013,40,1,2401.45,5,1,4,514,2401.45,2016-11-21,2016-11-21,1,2401.45,0,0,2401.45,4,"Upper-Mid"
17014,320,1,4.99,1,1,1,111,4.99,2016-02-15,2016-02-15,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
17015,241,1,4.99,2,1,1,211,4.99,2016-05-04,2016-05-04,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
17016,315,1,98.96,1,1,3,113,98.96,2016-02-20,2016-02-20,1,98.96,0,0,98.96,3,"Middle"
17017,31,1,2332.28,5,1,4,514,2332.28,2016-11-30,2016-11-30,1,2332.28,0,0,2332.28,4,"Upper-Mid"
17018,235,1,93.97,2,1,3,213,93.97,2016-05-10,2016-05-10,1,93.97,0,0,93.97,3,"Middle"
17019,29,1,54.98,5,1,2,512,54.98,2016-12-02,2016-12-02,1,54.98,0,0,54.98,2,"Lower-Mid"
17020,242,1,1714.97,2,1,4,214,1714.97,2016-05-03,2016-05-03,1,1714.97,0,0,1714.97,4,"Upper-Mid"
17021,223,1,1700.99,2,1,4,214,1700.99,2016-05-22,2016-05-22,1,1700.99,0,0,1700.99,4,"Upper-Mid"
17022,215,1,1763.97,2,1,4,214,1763.97,2016-05-30,2016-05-30,1,1763.97,0,0,1763.97,4,"Upper-Mid"
17024,235,1,1775.97,2,1,4,214,1775.97,2016-05-10,2016-05-10,1,1775.97,0,0,1775.97,4,"Upper-Mid"
17028,224,1,1763.97,2,1,4,214,1763.97,2016-05-21,2016-05-21,1,1763.97,0,0,1763.97,4,"Upper-Mid"
17029,217,1,1759.97,2,1,4,214,1759.97,2016-05-28,2016-05-28,1,1759.97,0,0,1759.97,4,"Upper-Mid"
17030,238,1,1700.99,2,1,4,214,1700.99,2016-05-07,2016-05-07,1,1700.99,0,0,1700.99,4,"Upper-Mid"
17031,264,1,13.98,2,1,1,211,13.98,2016-04-11,2016-04-11,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
17032,77,1,12.94,4,1,1,411,12.94,2016-10-15,2016-10-15,1,12.94,0,0,12.94,1,"Bottom 20% (Low CLV)"
17033,260,1,29.48,2,1,1,211,29.48,2016-04-15,2016-04-15,1,29.48,0,0,29.48,1,"Bottom 20% (Low CLV)"
17035,316,1,58.98,1,1,2,112,58.98,2016-02-19,2016-02-19,1,58.98,0,0,58.98,2,"Lower-Mid"
17038,56,1,2442.28,5,1,5,515,2442.28,2016-11-05,2016-11-05,1,2442.28,0,0,2442.28,5,"Top 20% (High CLV)"
17039,238,1,1799.48,2,1,4,214,1799.48,2016-05-07,2016-05-07,1,1799.48,0,0,1799.48,4,"Upper-Mid"
17040,218,1,1760.47,2,1,4,214,1760.47,2016-05-27,2016-05-27,1,1760.47,0,0,1760.47,4,"Upper-Mid"
17041,223,1,1700.99,2,1,4,214,1700.99,2016-05-22,2016-05-22,1,1700.99,0,0,1700.99,4,"Upper-Mid"
17042,217,1,1735.98,2,1,4,214,1735.98,2016-05-28,2016-05-28,1,1735.98,0,0,1735.98,4,"Upper-Mid"
17043,242,1,1760.47,2,1,4,214,1760.47,2016-05-03,2016-05-03,1,1760.47,0,0,1760.47,4,"Upper-Mid"
17044,105,1,39.98,4,1,2,412,39.98,2016-09-17,2016-09-17,1,39.98,0,0,39.98,2,"Lower-Mid"
17117,49,1,39.98,5,1,2,512,39.98,2016-11-12,2016-11-12,1,39.98,0,0,39.98,2,"Lower-Mid"
17118,221,1,562.96,2,1,3,213,562.96,2016-05-24,2016-05-24,1,562.96,0,0,562.96,3,"Middle"
17120,222,1,1735.98,2,1,4,214,1735.98,2016-05-23,2016-05-23,1,1735.98,0,0,1735.98,4,"Upper-Mid"
17121,216,1,1735.98,2,1,4,214,1735.98,2016-05-29,2016-05-29,1,1735.98,0,0,1735.98,4,"Upper-Mid"
17122,268,1,58.98,2,1,2,212,58.98,2016-04-07,2016-04-07,1,58.98,0,0,58.98,2,"Lower-Mid"
17123,196,1,562.96,3,1,3,313,562.96,2016-06-18,2016-06-18,1,562.96,0,0,562.96,3,"Middle"
17124,199,1,562.96,2,1,3,213,562.96,2016-06-15,2016-06-15,1,562.96,0,0,562.96,3,"Middle"
17127,222,1,1778.47,2,1,4,214,1778.47,2016-05-23,2016-05-23,1,1778.47,0,0,1778.47,4,"Upper-Mid"
17128,222,1,1735.98,2,1,4,214,1735.98,2016-05-23,2016-05-23,1,1735.98,0,0,1735.98,4,"Upper-Mid"
17129,221,1,1735.98,2,1,4,214,1735.98,2016-05-24,2016-05-24,1,1735.98,0,0,1735.98,4,"Upper-Mid"
17130,300,1,98.96,1,1,3,113,98.96,2016-03-06,2016-03-06,1,98.96,0,0,98.96,3,"Middle"
17131,19,1,4.99,5,1,1,511,4.99,2016-12-12,2016-12-12,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
17132,24,1,4.99,5,1,1,511,4.99,2016-12-07,2016-12-07,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
17133,56,1,2357.28,5,1,4,514,2357.28,2016-11-05,2016-11-05,1,2357.28,0,0,2357.28,4,"Upper-Mid"
17134,45,1,2376.96,5,1,4,514,2376.96,2016-11-16,2016-11-16,1,2376.96,0,0,2376.96,4,"Upper-Mid"
17135,38,1,2379.47,5,1,4,514,2379.47,2016-11-23,2016-11-23,1,2379.47,0,0,2379.47,4,"Upper-Mid"
17136,52,1,2297.28,5,1,4,514,2297.28,2016-11-09,2016-11-09,1,2297.28,0,0,2297.28,4,"Upper-Mid"
17137,310,1,4.99,1,1,1,111,4.99,2016-02-25,2016-02-25,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
17138,282,1,59.98,1,1,2,112,59.98,2016-03-24,2016-03-24,1,59.98,0,0,59.98,2,"Lower-Mid"
17139,51,1,2309.97,5,1,4,514,2309.97,2016-11-10,2016-11-10,1,2309.97,0,0,2309.97,4,"Upper-Mid"
17140,41,1,2319.99,5,1,4,514,2319.99,2016-11-20,2016-11-20,1,2319.99,0,0,2319.99,4,"Upper-Mid"
17141,31,1,2376.96,5,1,4,514,2376.96,2016-11-30,2016-11-30,1,2376.96,0,0,2376.96,4,"Upper-Mid"
17142,218,1,1728.27,2,1,4,214,1728.27,2016-05-27,2016-05-27,1,1728.27,0,0,1728.27,4,"Upper-Mid"
17144,217,1,1891.26,2,1,4,214,1891.26,2016-05-28,2016-05-28,1,1891.26,0,0,1891.26,4,"Upper-Mid"
17145,45,1,13.98,5,1,1,511,13.98,2016-11-16,2016-11-16,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
17146,53,1,39.98,5,1,2,512,39.98,2016-11-08,2016-11-08,1,39.98,0,0,39.98,2,"Lower-Mid"
17149,202,1,1735.98,2,1,4,214,1735.98,2016-06-12,2016-06-12,1,1735.98,0,0,1735.98,4,"Upper-Mid"
17150,194,1,1764.96,3,1,4,314,1764.96,2016-06-20,2016-06-20,1,1764.96,0,0,1764.96,4,"Upper-Mid"
17152,151,1,12.94,3,1,1,311,12.94,2016-08-02,2016-08-02,1,12.94,0,0,12.94,1,"Bottom 20% (Low CLV)"
17153,195,1,1744.97,3,1,4,314,1744.97,2016-06-19,2016-06-19,1,1744.97,0,0,1744.97,4,"Upper-Mid"
17154,197,1,1764.96,2,1,4,214,1764.96,2016-06-17,2016-06-17,1,1764.96,0,0,1764.96,4,"Upper-Mid"
17155,150,1,13.98,3,1,1,311,13.98,2016-08-03,2016-08-03,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
17156,52,1,2502.27,5,1,5,515,2502.27,2016-11-09,2016-11-09,1,2502.27,0,0,2502.27,5,"Top 20% (High CLV)"
